fyear,gvkey,p_aaer,misstate,act,ap,at,ceq,che,cogs,csho,dlc,dltis,dltt,dp,ib,invt,ivao,ivst,lct,lt,ni,ppegt,pstk,re,rect,sale,sstk,txp,txt,xint,prcc_f,dch_wc,ch_rsst,dch_rec,dch_inv,soft_assets,ch_cs,ch_cm,ch_roa,issue,bm,dpi,reoa,EBIT,ch_fcf
1990,2820,,0,6.088,1.951,17.548,6.21,0.393,30.509,1.128,1.303,4.291,5.971,0.623,0.871,1.91,0.442,0,5.024,11.338,0.871,13.107,0,5.729,3.353,36.904,0.015,0.016,0.547,0.684,3.125,-0.02732935,0.082687174,0.008770815,0.030697852,0.353715523,0.065619384,0.203426003,0.005048981,1,1.761703204,1.124302337,0.326475952,0.119785731,-0.066670904
1990,2826,,0,181.402,62.345,295.553,205.429,72.017,269.607,13.578,0,0,0,24.478,41.273,37.321,0,0,65.543,77.761,41.273,477.905,12.363,155.331,55.014,364.622,0.035,3.198,24.596,0,32.25,-0.002565412,0.007037916,-0.014079226,-0.004984908,0.386062737,-0.083775994,-0.058409677,-0.021340567,1,0.469133307,1.041252285,0.525560559,0.222866965,-0.03102927
1990,2829,,0,1.759,0.346,1.964,1.281,0.213,2.289,3.552,0.018,0,0.053,0.062,-0.804,0.975,0.033,0,0.63,0.683,-0.804,0.233,0,-1.466,0.46,3.368,0,0,0,0.061,0.094,-0.689246958,-0.318316343,-0.267346268,-0.222021888,0.814154786,-0.437129779,-0.386275719,-0.270813609,0,3.836616688,1.342794576,-0.746435845,-0.378309572,0.045379809
1990,2832,,0,1.876,0.286,3.772,2.214,1.263,1.442,11.842,0.494,0,0.527,0.255,-0.332,0.355,0,0,1.031,1.558,-0.236,2.974,0,-7.786,0.222,1.497,1.49,0,0,0.135,0.437,0.055837564,0.051060018,0.011048074,-0.009256494,0.174178155,-0.449056604,16.57380952,0.187018783,1,0.42782991,1.006016043,-2.064156946,-0.026776246,0.120633025
1990,2839,,0,213.71,74.743,3542.683,1063.133,20.91,761.08,84.411,208.062,96.008,1420.319,198.164,47.08,22.52,0,0,496.389,2404.95,64.62,3098.715,38.351,684.889,145.803,1149.323,41.367,28.569,24.118,135.492,29.75,0.002394886,0.020168309,-0.002564143,-0.00240207,0.433592845,-0.010611036,0.192711964,-0.105617716,1,0.423351969,0.959689079,0.193324946,0.063293837,-0.00981432
1990,2846,,0,157.673,11.044,273.08,168.664,95.719,26.609,13.999,13.892,19.331,42.083,8.316,-132.18,33.771,3.376,80.593,43.632,103.599,-132.18,123.259,0,-151.584,18.743,64.634,76.751,0,-2.2,2.235,44.5,0.101744937,0.145541783,0.020199655,0.129720488,0.287066061,-0.211163646,0.746894359,-0.584679774,1,0.270748071,1.080946898,-0.555090083,-0.483905815,-0.730037267
1990,2847,,0,799.56,172.466,9073.773,2743.689,42.546,1781.979,94.102,576.856,50,2512.945,284.412,386.201,302.611,0,0,1018.336,5936.408,386.201,10251.398,393.677,1570.118,392.152,2743.561,0.513,83.901,177.948,296.814,44,0.01046886,0.013161158,0.004422413,0.00770148,0.163246094,0.037880346,0.013120205,0.003384396,1,0.662648702,1.023999333,0.173039154,0.094884785,-0.007512051
1990,2856,,0,116.431,34.602,1093.53,333.587,8.624,367.2,14.951,33.724,1.017,407.638,36.134,41.035,40.582,5.253,0.15,107.375,678.913,41.035,1212.125,81.03,34.875,57.461,503.608,4.65,6.347,20.374,42.05,24.75,0.008071151,0.019414689,0.005633933,0.010528672,0.21014787,0.117343994,0.102952161,0.000965612,1,0.901495728,0.987094847,0.031892129,0.094610116,-0.017644684
1990,2858,,0,398.02,52.814,1722.318,602.28,189.712,403.554,34.172,0,50.645,496.319,66.977,71.373,87.067,9.167,185.878,164.331,1035.293,71.373,2132.103,84.745,244.422,87.63,600.772,0,21.686,35.891,41.381,21.75,-0.014824676,-0.004549359,-0.007117752,-0.003292498,0.143233131,0.046383209,0.176325912,-0.000458548,1,0.810342809,0.980226348,0.141914559,0.0863052,0.004637183
1990,2859,,0,39.995,38.48,920.999,322.37,10.623,208.856,11.249,39.977,60,314.746,32.925,42.544,22.246,19.847,0,114.248,583.794,42.544,1129.259,14.835,166.962,5.899,333.978,0.143,5.656,18.648,32.21,36.125,-0.030787696,0.007437361,-0.032048818,-0.000217435,0.089211823,0.167238312,0.239438956,0.00029944,1,0.793291584,0.983012643,0.181283585,0.101413791,-0.006354535
1990,2860,,0,182.215,86.061,1456.072,463.705,1.391,627.501,28.945,108.63,127,495.716,44.363,48.795,29.842,0,0,231.186,911.921,48.795,1444.544,80.446,89.598,92.003,765.595,87.846,0,5.7,54.391,18.125,0.036841321,0.032095781,-0.001699981,0.00315793,0.30043638,0.081782172,-0.062525628,-0.003226229,1,0.883873696,1.03594466,0.061534045,0.074780643,-0.031936588
1990,2870,,0,43.036,14.827,406.426,141.58,8.492,184.913,6.899,23.225,25,153.569,11.195,17.531,3.857,8.802,5.275,56.618,249.792,17.531,389.26,15.054,50.1,26.182,231.565,4.911,3.297,7.798,14.015,26.875,0.01233974,0.005984942,0.003013162,-0.000012932,0.225568738,0.031278535,-0.079663104,-0.005391484,1,0.763602843,1.037416244,0.123269673,0.09680483,-0.007831635
1990,2872,,0,46.258,5.419,190.167,63.096,10.305,99.127,14.5,6.105,8.697,81.099,7.607,1.765,17.141,13.54,5.923,37.339,125.453,1.765,37.126,1.118,-13.41,17.217,162.196,0,2.882,0.731,12.06,2.75,-0.031726619,-0.03344485,-0.032176392,-0.02885111,0.804903059,0.033944881,0.17186955,-0.011515266,1,1.582344828,0.96336155,-0.070516967,0.076543249,0.02147788
1990,2884,,0,65.897,13.804,706.411,280.461,32.591,137.187,30.834,37.5,12.012,230.715,51.067,31.098,4.015,23.326,0,83.236,421.268,31.098,734.826,0.454,101.459,28.001,248.757,5.987,8.027,17.396,24.132,31.5,-0.001274696,0.055475758,0.004407788,-0.001945664,0.258862051,0.191058192,-0.058924955,0.007218721,1,0.288756927,0.930470964,0.143626019,0.102809837,-0.042694459
1990,2888,,0,10.576,1.507,23.556,18.637,0.836,16.025,6.055,0.722,0.812,1.319,2.613,0.371,5.649,0,0,3.172,4.919,0.371,20.488,0,-11.262,3.935,23.131,0.052,0,0,0.302,4.375,0.075238771,0.019810652,0.007507194,0.051632815,0.585328579,-0.023943183,2.175711617,0.107927013,1,0.70353191,0.984070045,-0.478094753,0.028570216,0.106059974
1990,2889,,0,14.236,1.68,32.034,12.922,2.394,20.967,1.457,1.458,3.325,2.922,1.649,0.363,2.555,0,0,5.377,9.188,0.363,17.484,0,5.321,8.781,34.327,0,0.121,1.144,0.49,2.75,0.001700118,0.062841401,-0.021408894,0.002518693,0.592495474,-0.044360122,0.175903106,0.006291475,1,3.225057715,1.061932637,0.166104764,0.062340014,-0.042125148
1990,2891,,0,1.688,0.382,2.216,0.569,0.081,3.052,2.225,0.508,0.536,0.533,0.164,-0.677,0.993,0,0,1.114,1.647,-0.677,1.685,0,-1.918,0.614,4.716,0,0,0,0.069,0.562,-0.092336536,-0.348254043,-0.000937427,0.056714319,0.764440433,-0.053560682,-0.200687072,-0.19550121,1,0.455036203,0.943837754,-0.865523466,-0.274368231,0.150925709
1990,2896,,0,0.249,0.008,0.545,0.537,0.184,0.018,3.859,0,0,0,0.008,-0.372,0,0,0,0.008,0.008,-0.372,0.527,0,-2.466,0.065,0.04,0,0,0,0,0.185,0.084583902,0.43792633,0.077762619,0,0.612844037,-1.346938776,2.202614379,-0.512953002,0,0.752190631,0.625,-4.524770642,-0.682568807,-0.952251023
1990,2897,,0,6.71,0.411,7.118,4.502,0.334,16.003,3.128,1.646,0,0,0.706,-2.148,2.369,0,0,2.616,2.616,-2.017,2.302,0,-0.45,3.911,19.566,0,0,-0.117,0.312,0.875,-0.42562175,-0.22264559,-0.27145873,-0.205035786,0.91177297,-0.278546825,-0.092797684,-0.234494279,0,1.644866642,0.473672742,-0.063220006,-0.255970778,-0.029761598
1990,2905,,0,8.02,1.369,11.179,2.182,0.101,7.17,2.454,4.279,1.33,2.775,0.262,0.148,4.268,0,0,6.222,8.997,0.417,5.114,0,-0.536,3.551,9.453,0,0,0.299,0.309,2.25,0.597965385,0.084819659,0.350508654,0.268206186,0.71339118,0.121556985,4.883995846,0.300270188,1,0.395182469,1.658816696,-0.047947044,0.091689776,0.067380103
1990,2908,,0,7.202,2.355,16.656,2.058,1.015,11.941,4.316,8.393,0,0.953,0.484,-2.523,3.192,0.16,0.153,13.322,14.275,-1.87,8.536,0,-15.448,1.977,13.174,0,0,0,0.997,0.312,-0.08559213,-0.125108962,0.164127683,0.264995226,0.453470221,9.6,-1.016744921,-0.170711106,0,1.528302657,4.036458333,-0.927473583,-0.052413545,-0.053546968
1990,2909,,0,22.391,2.352,49.151,16.591,0.185,5.785,3.553,7.906,4,19.659,1.511,0.65,19.601,3.176,0,10.378,31.022,0.65,24.658,0,1.376,2.516,14.182,0.115,0.12,0.505,1.858,8.875,0.073631151,0.084830061,-0.006840052,0.087803024,0.597810828,0.124059275,0.083701078,0.003608002,1,0.526149297,1.156334409,0.027995361,0.061300889,-0.079085311
1990,2916,,0,48.038,11.483,76.993,24.079,10.868,252.069,6.765,5.11,0.018,5.438,2.27,0.339,19.027,5.034,0,40.467,52.914,0.339,38.623,0,-12.486,13.832,288.124,0.364,0,1.03,1.386,4.125,-0.015114042,-0.027530041,-0.074421045,-0.06125559,0.641201148,-0.115604033,-0.197332275,0.142355647,1,0.862872629,0.947884372,-0.162170587,0.035782474,0.205063829
1990,2917,,0,1104.224,299.251,8351.409,3679.89,102.525,3966.637,92.968,157.444,1339.593,2688.62,323.198,222.623,477.337,0,43.545,801.21,4315.908,222.623,8647.856,300,2576.118,487.05,5089.944,0,7.952,196.964,226.795,25.625,0.00323646,0.010339772,-0.005208734,0.001475239,0.177937998,0.000666941,-0.108917341,-0.03273888,1,1.544676269,0.971585929,0.308465075,0.077397958,-0.036759085
1990,2918,,0,57.226,5.9,75.701,29.091,1.078,102.173,3.655,3.736,0.303,28.032,2.244,1.125,34.005,0,0,16.412,46.185,1.125,40.684,0,13.218,20.504,122.288,0,0.448,0.849,4.617,2.625,-0.089147358,0.032709449,-0.033862745,-0.082117158,0.762684773,0.003966151,0.700469387,0.040722617,1,3.032089115,0.91741633,0.174607997,0.087066221,0.017630712
1990,2928,,0,1.825,0.897,2.487,1.159,0.176,3.583,17.52,0.052,0,0.051,0.104,-0.979,0.443,0,0,1.152,1.328,-0.979,0.945,0,-27.845,1.172,2.647,0.475,0,0,0.056,1.812,-0.083133253,0.264105642,0.016506603,-0.109543818,0.724969843,5.839050132,-1.430585863,0.902263039,1,0.036508284,1.501802885,-11.19622035,-0.371129875,1.090636255
1990,2929,,0,0.963,0.236,2.747,2.125,0.586,0.421,12.195,0.006,0,0.077,0.174,0.067,0,0.06,0.465,0.361,0.604,0.067,15.587,0,-8.129,0.359,0.695,0,0,0,0.008,0.656,0.024184683,0.08061561,0.036277025,0,0.225700765,-0.114413076,-0.895444942,-0.008053684,0,0.265627673,1.051502146,-2.959228249,0.027302512,-0.08941004
1990,2930,,0,15.947,2.779,30.585,18.337,13.279,3.355,9.049,1.761,14.657,7.694,2.961,0.539,0,0,0,4.554,12.248,-1.027,17.176,0,-1.027,2.576,10.432,10.691,0,0.277,1.628,3,0.023298302,-0.096612527,-0.032986373,0,0.101029917,-0.129479945,1.699863462,-0.072157615,1,0.675470586,0.784459131,-0.033578552,0.028706883,0.194901192
1990,2938,,0,297.871,109.732,525.334,299.199,74.247,602.121,50.07,0.518,4.75,35.876,23.497,40.346,155.06,8.863,0,160.813,226.135,40.346,273.432,0,268.168,28.153,886.265,0,4.49,19.246,3.134,11.625,0.007970048,0.074967254,-0.004684823,0.032630408,0.513286785,0.141907652,0.051912647,-0.002014188,1,0.514031324,0.968003244,0.510471433,0.119402133,-0.067029473
1990,2939,,0,186.6,14.943,213.708,132.681,156.226,581.176,45.56,0,0,21.573,2.759,-0.405,5.314,5,0,35.66,72.027,1.026,19.313,9,-73.845,22.87,595.089,0.031,0.311,0.613,3.054,4,-0.02027282,-0.117897234,-0.084339246,0.000543484,0.19062927,-0.0358209,-0.025992442,-0.015158532,1,0.728056409,1.260929446,-0.34554158,0.021959871,0.103223163
1990,2942,,0,19.217,6.854,21.053,-5.443,1.857,31.433,1.398,18.711,0,0,0.47,-2.947,10.438,0,0,25.994,26.496,-5.697,3.096,0,-8.443,6.446,45.143,0,0.429,0.667,2.354,1.5,-0.156838556,-0.26025989,-0.076322066,-0.063204211,0.855317532,-0.074841046,0.70085784,0.013603613,0,-2.59561278,0.80126871,-0.401035482,-0.127107776,0.188790197
1990,2950,,0,25.324,4.46,54.381,13.187,2.279,31.269,1.23,9.92,2.859,20.669,2.076,3.303,8.251,11.309,0,20.378,41.194,3.303,19.25,0,25.36,13.327,84.364,0,0.217,2.1,3.824,22,-0.01283533,0.101912166,0.009841003,-0.030766267,0.827421342,,,,1,0.487324549,,0.466339347,0.169673232,
1990,2951,,0,12.248,1.851,13.177,8.303,2.281,7.752,3.837,1.176,0,0.144,0.417,2.429,5.377,0,0,4.521,4.665,2.429,3.532,0.209,-7.641,4.003,20.004,3.014,0.378,0.39,0.416,2.625,0.210916562,0.400482401,0.131767018,0.106842952,0.756393716,0.012237094,-0.026078008,0.084560999,1,0.824354344,1.169163952,-0.579874023,0.245503529,-0.300518135
1990,2953,,0,29.723,4.155,53.129,41.321,2.965,24.26,9.424,1.2,0,0,2.11,6.932,9.841,0.096,1.475,11.808,11.808,6.932,27.723,0,33.955,15.379,56.742,1.779,0,-0.225,0.168,8.875,-0.024102564,0.165148718,-0.009107692,0.037251282,0.57236161,0.279128548,0.037859701,0.004868123,1,0.494045769,1.40953844,0.63910482,0.129402022,-0.137887179
1990,2955,,0,2.605,0.596,17.906,14.072,1.561,8.358,37.375,0.678,0.525,2.039,0.812,0.129,0.574,0.107,0.55,1.779,3.834,0.184,18.991,0,-15.125,0.308,15.033,0.52,0,0.055,0.349,0.219,-0.012824087,0.024086981,-0.023975467,0.002230276,0.153133028,0.07696058,0.137863832,0.023831474,1,1.71921893,1.071342044,-0.844688931,0.032838155,-0.002955116
1990,2960,,0,67.883,16.446,277.169,109.504,0.775,222.419,10.189,15.891,0,82.151,5.413,3.737,28.767,5.49,0,53.506,143.924,16.554,57.122,0,70.835,35.083,340.654,5.921,6.113,1.611,5.582,18.25,-0.146970563,-0.0304756,-0.155473559,-0.086365492,0.864425675,-0.338962476,-0.074092264,-0.025525787,1,0.588891862,0.885606192,0.255566099,0.08567697,-0.042815393
1990,2962,,0,9.794,2.988,21.193,10.931,3.849,14.782,7.763,2.776,0.804,2.736,1.596,2.152,0,0.5,0.055,6.726,9.462,2.152,13.984,0.8,-1.974,4.995,25.396,3.34,0,0.127,0.816,7.75,0.030824488,0.20370966,0.001876273,0,0.448780258,0.019496704,0.185369403,0.097698545,1,0.181688988,0.983918129,-0.093143963,0.146038786,-0.103034202
1990,2963,,0,21.275,4.22,33.046,17.848,0.306,52.513,1.381,3.042,4.957,4.34,0.728,2.386,8.101,6.416,0,10.176,15.198,2.386,10.929,0,16.856,11.425,64.017,0,0.346,1.533,0.752,11,0.120753105,0.11707301,0.05829007,0.011566012,0.830690553,0.038595028,0.417387101,-0.008975803,1,1.1749065,1.213078751,0.510076863,0.141348423,-0.114444371
1990,2965,,0,24.424,3.301,36.397,21.2,4.595,30.419,4.583,0.079,0,2.5,1.332,3.697,8.254,0,0,11.441,15.197,3.697,17.853,0,10.808,9.79,48.726,0.978,1.551,1.357,0.235,22.5,0.024593441,0.097446312,0.068087692,0.026224475,0.6171113,0.233900011,0.045124272,-0.055767694,1,0.205590723,1.090576932,0.296947551,0.145314174,-0.096390937
1990,2967,,0,34.215,11.854,104.685,24.607,0.354,210.21,0.896,8.565,19.461,35.669,14.274,0.429,1.417,0,0,32.185,80.078,0.429,148.482,0,30.076,28.077,231.35,0,0,-0.116,5.858,12,-0.020587326,0.005049035,0.008424155,-0.000163752,0.357749439,-0.002881994,-0.18014124,0.007449444,1,2.28859747,0.897022361,0.287299995,0.058948273,0.002519969
1990,2975,,0,79.263,11.403,193.13,68.19,3.285,160.981,4.555,20.651,17.03,60.857,16.892,-5.718,33.286,0,0,51.236,124.94,-5.718,211.417,0,54.236,40.293,245.887,0.028,1.309,3.039,6.007,5.25,0.009093818,-0.010032535,0.016160862,0.019974399,0.433925335,0.168418723,0.066573673,-0.014254297,1,2.851497569,0.987946972,0.280826386,0.017231916,-0.005610966
1990,2982,,0,185,39.2,875.9,313.8,0.8,630,20.436,4.2,87.1,381,59,16.7,95.6,0,0,92.2,562.1,16.7,1010.6,0,259.7,83,841.2,0.4,4.3,12.4,34.9,13.625,-0.013568684,-0.006724304,-0.006964457,0.005523535,0.295581687,0.059677218,-0.049339083,-0.045520937,1,1.126991224,0.976252971,0.296495034,0.073067702,-0.030379443
1990,2983,,0,15.438,6.325,27.263,6.402,0.089,42.523,3.033,1.818,0.736,7.66,1.028,-0.121,9.87,1.35,0,9.196,19.723,-0.121,15.965,1.138,-1.675,5.141,52.225,0,0,0.007,2.119,1,-0.02316779,-0.007570023,-0.020456666,0.049398799,0.645857022,0.093110872,0.118256746,0.018943154,1,2.110781405,0.757083414,-0.06143858,0.073542897,0.027639385
1990,2986,,0,19.805,7.121,87.601,32.151,0,74.376,3.414,8.215,0,24.913,4.194,3.108,5.348,1.297,0,22.194,55.45,3.108,80.478,0,16.784,9.581,86.584,0,0.355,1.98,3.183,13,0.060167648,0.017808974,-0.00035966,-0.004107086,0.308717937,0.111902745,0.011787513,-0.009031014,0,0.724415304,0.908841481,0.191595986,0.09441673,-0.023575137
1990,2991,,0,10089,4819,35089,14836,1684,29782,350.8,59,24,6710,2693,2157,2801,237,458,9017,20253,2157,44308,0,13251,5039,38607,0,1506,2056,635,72.625,0.003479623,0.028706885,0.033578357,0.003247648,0.304340392,0.297069825,-0.020919168,0.055147758,1,0.582332588,0.944555193,0.377639716,0.138162957,0.026561118
1990,2999,,0,12.62,0.736,17.187,14.675,8.032,11.725,0.62,0,0,0,0.463,1.25,2.339,0.229,7.107,1.747,2.512,1.25,15.369,0,17.238,1.632,17.041,0,0.128,0.665,0,19.125,0.000972596,0.025058642,-0.027061045,0.005778363,0.280269972,-0.059600515,-0.001535695,-0.009621962,0,1.237613325,0.964588879,0.78457252,0.111421423,-0.037530751
1990,3007,,0,23.18,14.291,197.718,132.394,7.067,284.981,11.387,8.993,6.337,12.185,14.305,18.09,3.512,12.617,0,41.569,65.324,18.09,198.761,0,58.036,4.247,347.127,2.047,0,9.322,3.226,36.25,-0.02442543,0.289736141,-0.005053537,-0.004888501,0.223636695,0.217171876,0.012823562,0.003120267,1,0.320738751,1.007191757,0.293529168,0.154958072,-0.266613931
1990,3011,,0,174.132,3.449,265.374,120.257,154.152,72.418,16.282,0,117.916,121.5,5.695,4.024,3.656,56.124,107.989,21.035,145.117,6.829,44.229,0,-55.933,14.571,52.407,4.098,0,3.03,4.491,44,-0.006459988,-0.130826304,0.02817971,0.010426287,0.326870756,0.168580467,0.168224062,0.244781779,1,0.167861051,1.023231093,-0.21077046,0.054074627,0.262453051
1990,3013,,0,95.501,8.878,179.018,45.01,37.346,170.882,8.392,6.697,3.147,106.097,3.995,3.396,31.885,3.148,28.958,25.019,134.008,4.407,75.845,0,13.74,24.138,245.683,0,0.572,3.013,10.042,7.625,0.035933557,0.027254272,-0.013314813,0.030810368,0.518014948,0.041196663,0.411930439,0.005039765,1,0.703402444,1.012885792,0.076752059,0.097543264,-0.023933788
1990,3015,,0,1087.568,19.871,1939.181,966.267,869.574,194.85,25.219,1.875,0,17.5,8.279,291.697,0,690.898,825.928,242.206,359.492,291.697,87.203,7.012,708.35,60.774,297.555,0.5,93.771,277,2.598,25.2499,0.000492024,0.396185404,0.001601049,0,0.537597573,0.132933022,0.103558362,-0.211049314,1,1.517432831,1.044169937,0.365283076,0.294606331,-0.498414432
1990,3016,,0,28.495,1.635,52.881,30.733,19.579,14.778,5.187,0.451,4.221,13.271,0.695,2.858,4.487,3.222,0,3.186,21.134,2.858,19.68,0,13.233,4.429,21.238,0,0,2.007,1.253,12.875,,,0.072195061,0.093949895,0.309468429,2.255856515,-0.351042581,0.026030937,1,0.460194549,1.180657323,0.250241107,0.115693727,
1990,3026,,0,133.318,27.376,253.479,118.702,45.704,255.503,20.222,1.401,0,29.635,8.258,23.206,40.29,0,18.717,84.022,134.776,22.482,161.557,0,111.675,42.326,429.287,1.917,8.127,15.767,3.624,17.625,-0.064245681,0.047522058,0.0159651,0.021776428,0.413130871,0.095425991,0.334269883,0.054847464,1,0.333046447,1.032165677,0.440569041,0.165193172,0.010904268
1990,3033,,0,171.119,34.619,1155.254,320.428,14.817,390.412,12.631,44.133,1.25,298.217,52.919,40.784,45.11,137.348,0,100.678,747.906,40.784,1348.644,85.299,167.142,100.053,537.461,22.243,1.103,24.344,28.802,35,0.019942446,0.026520974,0.029342837,-0.01192811,0.291526366,0.120320814,-0.271160903,-0.011753817,1,0.72481084,0.942061434,0.144679871,0.081306795,-0.037043826
1990,3036,,0,337.021,89.866,1645.446,578.61,4.069,743.56,60.937,139.218,74.899,437.038,98.753,90.994,25.856,35.661,0,335.13,1006.836,90.994,1466.349,60,378.273,249.137,1012.893,21.987,29.46,41.572,45.254,23.25,0.024418721,0.038217188,0.021475735,0.000289409,0.39982169,0.181286486,-0.075421552,-0.011520356,1,0.408396403,1.144683409,0.229890862,0.108067965,-0.040440615
1990,3039,,0,465.339,143.875,4156.48,1399.009,5.24,1049.725,52.082,9.032,307.338,1650.749,93.579,234.736,132.659,40.362,0.527,376.005,2467.975,234.736,4728.613,289.5,536.743,226.835,1438.468,80.782,155.86,46.11,148.778,29.875,-0.000927142,0.037088456,-0.010014294,0.006613765,0.137791593,0.06142301,0.230968926,-0.007979069,1,0.89913568,1.068611422,0.129134027,0.103362461,-0.038338006
1990,3041,,0,489.676,72.764,692.982,241.67,45.188,624.101,27.303,12.161,0,157.273,23.658,-22.147,233.396,0,0,236.151,445.312,-24.288,444.437,6,74.937,196.953,837.689,52.046,9.741,4.351,19.734,11,-0.056829124,0.007189925,-0.00226081,-0.023559405,0.705011097,-0.054821072,-0.256301162,-0.059898232,1,0.804673479,1.045623952,0.108137008,-0.000292937,-0.066052183
1990,3048,,0,8.19,0.654,9.828,8.771,5.011,3.631,2.006,0.005,0,0.023,0.465,-0.324,1.258,0,0,1.034,1.057,-0.324,3.814,0,3.05,1.723,9.872,0.045,0.058,-0.082,0.007,2.75,-0.057750309,-0.031347342,-0.073077874,0.016514215,0.32987383,0.037446226,0.27370644,-0.030623793,1,1.589957678,1.114493665,0.31033781,-0.040598291,0.0007911
1990,3050,,0,27.646,2.113,40.747,10.914,0.619,13.046,2.488,12.439,0.252,11.609,1.376,0.475,18.294,2.744,0,17.756,29.833,0.475,13.467,0,7.652,6.376,41.326,0.027,0.169,0.234,2.782,3,0.115588394,0.024742648,0.020114905,0.11661386,0.764915209,0.240587246,0.01120838,-0.049466055,1,1.462218957,0.820576898,0.187792966,0.085675019,-0.059766246
1990,3051,,0,401.568,129.532,1143.94,-788.818,149.301,2832.601,45.062,3.698,0,86.082,94.847,-306.998,170.482,31.185,0,275.586,1835.258,-306.998,1010.119,97.5,-950.852,75.895,3598.851,0,0,0.952,28.885,1.125,-0.051658444,-0.319528746,0.017445818,-0.003991349,0.310361557,-0.051078166,-0.137746427,0.21178868,0,-7.034304207,0.880934611,-0.83120793,-0.242286309,0.704827911
1990,3053,,0,24.757,2.936,41.93,19.255,0.281,25.882,5.343,1.2,13.529,14.829,1.59,0.328,13.737,0,0,7.829,22.675,1.791,18.148,0,4.031,10.2,54.706,0.122,0.109,0.821,1.744,11,0.067063172,0.048143525,0.033653964,0.011185354,0.673837348,0.101584285,0.058074818,0.035708749,1,0.327616423,1.016416142,0.096136418,0.103887431,-0.036419708
1990,3054,,0,450.41,194.462,874.063,366.867,25.241,1648.047,46.34,15.065,2.516,94.35,29.133,56.651,389.818,0,0,261.04,507.196,3.151,443.856,0,294.752,26.631,2366.901,8.801,16.119,34.75,14.227,15.625,0.053156795,0.084836224,0.021301012,0.073783884,0.56445588,0.119883246,0.006069652,-0.116079723,1,0.506678636,1.062796402,0.337220544,0.059638722,-0.111854876
1990,3055,,0,1.785,0.014,2.392,2.108,0.81,0.759,4.772,0.004,0,0.136,0.093,0.287,0.765,0,0,0.148,0.284,0.287,1.144,0,0.802,0.155,2.441,0,0.031,0.114,0.02,0.187,0.004448399,0.046263345,-0.012900356,0.021797153,0.43770903,0.00162206,0.087852249,-0.004232801,0,2.362265737,1.238205582,0.335284281,0.176003345,-0.033362989
1990,3057,,0,22.664,4.654,34.329,6.881,1.831,29.463,4.184,6.076,3.045,10.32,1.871,-0.431,16.199,0,0,14.028,26.932,-0.167,15.669,0.468,1.668,2.711,40.031,0.06,0.308,0.652,2.124,2.125,0.078154397,0.042531536,-0.052308546,0.102889924,0.693582685,0.293138713,0.405484986,0.041676062,1,0.773928692,0.965510481,0.048588657,0.075999884,-0.017024951
1990,3062,,0,117.524,11.324,305.822,185.632,18.439,174.269,21.71,10.059,27.224,58.919,19.194,31.432,62.822,0,12.899,53.368,120.19,31.432,197.255,0,148.193,35.261,322.479,0.466,2.431,17.345,5.648,47.5,0.037868939,0.102392211,0.012214635,0.037593931,0.440834865,0.140584057,0.054332815,-0.001488629,1,0.180011152,1.069883319,0.484572725,0.177962998,-0.085156004
1990,3063,,0,54.285,11.973,792.479,184.843,18.134,363.239,27.489,0.938,150.889,496.75,42.311,76.292,16.573,0,0,61.456,607.636,76.292,921.375,0,281.587,5.977,692.052,4.585,0.818,39.566,51.404,53.875,0.018301662,0.032529777,0.005207435,0.009861555,0.071773511,0.314880869,-0.016268712,-0.021221083,1,0.124812162,0.899800354,0.355324242,0.211061744,-0.030856201
1990,3078,,0,98.387,72.581,1454.618,606.229,28.118,345.833,50.449,18.172,65.029,412.348,45.262,105.624,10.232,408.212,0,176.904,848.389,105.624,1232.964,0,228.223,56.148,528.251,0,27.693,41.063,33.514,23.9998,-0.016332345,0.073967695,0.011398592,0.001792829,0.37353862,0.552970068,-0.213468708,-0.001116571,1,0.500697887,0.998495835,0.156895487,0.123882009,-0.060904444
1990,3087,,0,46.254,15.466,134.107,73.63,1.885,117.052,20.349,0,51.425,28.918,12.124,20.453,35.985,0,0,25.957,60.477,20.453,113.425,0,63.227,0,255.199,0.395,4.934,12.534,2.522,12,0.160774475,0.151651081,0,0.090988959,0.392626783,0.341415851,0.096490163,-0.061581538,1,0.301530041,0.928661827,0.471466814,0.264781108,-0.143195046
1990,3091,,0,467.923,110.1,1100.274,580.236,70.3,1173.923,17.249,66.75,13.13,129.562,41.922,49.524,221.188,12.1,0,282.116,520.038,60.299,640.283,0,359.789,144.778,1445.426,0.468,7.907,25.96,24.552,26,0.021667079,0.178761926,0.013425939,0.038974042,0.660489115,0.032883494,-0.103413902,-0.013096855,1,1.293800756,1.056437601,0.326999457,0.100712186,-0.193168772
1990,3093,,0,72.623,7.07,144.127,82.689,14.81,133.989,9.897,0.799,43.9,35.81,7.801,20.405,23.855,0,0,20.758,61.438,20.405,104.714,0,136.147,29.771,214.71,0.513,1.674,12.151,3.736,20,0.034397534,0.01240114,0.032551175,0.001017679,0.600643877,0.024647252,-0.012325738,0.096538586,1,0.417747842,0.898262754,0.78457252,0.251805699,0.078201326
